county,state,fips,zone,lat,lng,ne_lat,ne_lng,sw_lat,sw_lng
Halifax,VA,051083,Eastern Time (US & Canada),36.767,-78.9367,36.7818888,-78.9058149,36.744259,-78.95515490000001
Hanover,VA,051085,Eastern Time (US & Canada),37.7601,-77.4909,37.779699,-77.358977,37.7552619,-77.3842679
Henrico,VA,051087,Eastern Time (US & Canada),37.5362,-77.42,,,,
Henry,VA,051089,Eastern Time (US & Canada),36.6828,-79.8736,36.856139,-79.640652,36.541938,-80.095141
Highland,VA,051091,Eastern Time (US & Canada),38.4256,-79.6618,,,,
Isle of Wight,VA,051093,Eastern Time (US & Canada),36.9067,-76.7091,37.1413188,-76.4848777,36.64405,-76.930272
James City,VA,051095,Eastern Time (US & Canada),37.3264,-76.7745,37.458904,-76.577675,37.1692346,-76.9150875
King and Queen,VA,051097,Eastern Time (US & Canada),37.7179,-76.8946,37.680372,-76.8603809,37.657243,-76.8910159
King George,VA,051099,Eastern Time (US & Canada),38.2729,-77.1572,38.317582,-77.148511,38.252921,-77.2322059
King William,VA,051101,Eastern Time (US & Canada),37.7067,-77.0884,37.707281,-76.99758,37.668309,-77.04635200000001
Lancaster,VA,051103,Eastern Time (US & Canada),37.6779,-76.4808,,,,
Lee,VA,051105,Eastern Time (US & Canada),36.7055,-83.1285,36.893267,-82.7713079,36.5937149,-83.675415
Loudoun,VA,051107,Eastern Time (US & Canada),39.0907,-77.6357,39.3245578,-77.32633419999999,38.846368,-77.9621569
Louisa,VA,051109,Eastern Time (US & Canada),37.9782,-77.963,38.0352029,-77.975691,38.007874,-78.0178009
Lunenburg,VA,051111,Eastern Time (US & Canada),36.9462,-78.2406,37.120089,-78.0036389,36.7761689,-78.493028
Madison,VA,051113,Eastern Time (US & Canada),38.4137,-78.2792,38.3851249,-78.252104,38.372937,-78.265124
Mathews,VA,051115,Eastern Time (US & Canada),37.4368,-76.3444,37.529697,-76.2454649,37.3046382,-76.451904
Mecklenburg,VA,051117,Eastern Time (US & Canada),36.6804,-78.3627,36.8912199,-78.027411,36.54094,-78.740275
Middlesex,VA,051119,Eastern Time (US & Canada),37.6353,-76.5769,,,,
Montgomery,VA,051121,Eastern Time (US & Canada),37.174,-80.3869,37.3667919,-80.1763979,36.981477,-80.614999
Nelson,VA,051125,Eastern Time (US & Canada),37.7874,-78.8867,,,,
New Kent,VA,051127,Eastern Time (US & Canada),37.5052,-76.9972,37.53365000000001,-76.967377,37.489688,-77.007903
Northampton,VA,051131,Eastern Time (US & Canada),37.3566,-75.8995,37.557265,-75.6579891,37.0339465,-76.080242
Northumberland,VA,051133,Eastern Time (US & Canada),37.8863,-76.4228,38.0267939,-76.2367111,37.6830574,-76.634547
Nottoway,VA,051135,Eastern Time (US & Canada),37.1431,-78.0512,37.29622,-77.795926,36.982667,-78.2393539
Orange,VA,051137,Eastern Time (US & Canada),38.2463,-78.0134,38.2708699,-78.084845,38.22042,-78.1344759
Page,VA,051139,Eastern Time (US & Canada),38.62,-78.4841,38.830152,-78.284877,38.421486,-78.691362
Patrick,VA,051141,Eastern Time (US & Canada),36.6784,-80.2843,36.87213,-80.0425265,36.542485,-80.625744
Pittsylvania,VA,051143,Eastern Time (US & Canada),36.8111,-79.3976,37.137454,-79.092264,36.540759,-79.714855
Powhatan,VA,051145,Eastern Time (US & Canada),37.5502,-77.9152,,,,
Prince Edward,VA,051147,Eastern Time (US & Canada),37.2243,-78.4411,37.398019,-78.231234,37.078171,-78.692549
Prince George,VA,051149,Eastern Time (US & Canada),37.1915,-77.2389,37.242888,-77.238935,37.195315,-77.295616
Prince William,VA,051153,Eastern Time (US & Canada),38.7054,-77.4819,38.942822,-77.2194933,38.501022,-77.715591
Pulaski,VA,051155,Eastern Time (US & Canada),37.0654,-80.7096,37.080805,-80.72243490000001,37.032336,-80.8005429
Rappahannock,VA,051157,Eastern Time (US & Canada),38.6845,-78.1593,38.864909,-77.9354539,38.520792,-78.33832
Richmond,VA,051159,Eastern Time (US & Canada),37.8881,-76.7671,37.6027689,-77.3855119,37.446553,-77.601011
Roanoke,VA,051161,Eastern Time (US & Canada),37.2714,-80.052,37.3374169,-79.877487,37.211227,-80.037598
Rockbridge,VA,051163,Eastern Time (US & Canada),37.8136,-79.4465,38.0861049,-79.143367,37.5328869,-79.6887199
Rockingham,VA,051165,Eastern Time (US & Canada),38.5106,-78.8757,38.850102,-78.486003,38.206721,-79.224341
Russell,VA,051167,Eastern Time (US & Canada),36.9338,-82.0956,37.1425459,-81.7805389,36.709309,-82.406633
Scott,VA,051169,Eastern Time (US & Canada),36.7142,-82.603,36.8856059,-82.29384,36.593461,-82.985124
Shenandoah,VA,051171,Eastern Time (US & Canada),38.8585,-78.5704,38.501368,-78.61120190000001,38.47119,-78.6328769
Smyth,VA,051173,Eastern Time (US & Canada),36.8439,-81.537,37.01842389999999,-81.2616199,36.634318,-81.8368419
Southampton,VA,051175,Eastern Time (US & Canada),36.7199,-77.1038,36.9962109,-76.8149409,36.5437889,-77.5019169
Spotsylvania,VA,051177,Eastern Time (US & Canada),38.1882,-77.6525,,,,
Stafford,VA,051179,Eastern Time (US & Canada),38.4213,-77.4603,38.434461,-77.3937689,38.395714,-77.4433229
Surry,VA,051181,Eastern Time (US & Canada),37.1169,-76.8883,37.1458389,-76.8227589,37.1283699,-76.843757
Sussex,VA,051183,Eastern Time (US & Canada),36.9218,-77.2618,37.112034,-76.953546,36.7076579,-77.619029
Tazewell,VA,051185,Eastern Time (US & Canada),37.125,-81.5606,37.149581,-81.484432,37.1046289,-81.556882
Warren,VA,051187,Eastern Time (US & Canada),38.9087,-78.2072,,,,
Washington,VA,051191,Eastern Time (US & Canada),36.7221,-81.9642,38.717447,-78.154658,38.70772789999999,-78.165599
Westmoreland,VA,051193,Eastern Time (US & Canada),38.1108,-76.8052,,,,
Wise,VA,051195,Eastern Time (US & Canada),36.9745,-82.6213,36.990379,-82.558286,36.9622079,-82.601702
Wythe,VA,051197,Eastern Time (US & Canada),36.9171,-81.0786,37.073405,-80.740483,36.757621,-81.3794269
York,VA,051199,Eastern Time (US & Canada),37.2242,-76.5383,37.3716579,-76.38399319999999,37.0918939,-76.755511
City of Alexandria,VA,051510,Eastern Time (US & Canada),38.8577,-77.0989,38.845011,-77.0373429,38.7898229,-77.144359
City of Bedford,VA,051515,Eastern Time (US & Canada),37.3152,-79.5242,37.356226,-79.487211,37.315353,-79.5594529
City of Bristol,VA,051520,Eastern Time (US & Canada),36.7221,-81.9642,36.676929,-82.103939,36.5945849,-82.243382
City of Buena Vista,VA,051530,Eastern Time (US & Canada),37.8136,-79.4465,37.7615629,-79.327491,37.695735,-79.3826419
City of Charlottesville,VA,051540,Eastern Time (US & Canada),38.0231,-78.5555,38.070591,-78.446311,38.0095839,-78.5236369
City of Chesapeake,VA,051550,Eastern Time (US & Canada),36.6778,-76.3024,36.866549,-76.065553,36.550447,-76.491497
City of Colonial Heights,VA,051570,Eastern Time (US & Canada),37.3765,-77.5835,37.298549,-77.362082,37.233157,-77.431805
City of Covington,VA,051580,Eastern Time (US & Canada),37.7875,-80.0067,37.8135849,-79.966027,37.748244,-80.008994
City of Danville,VA,051590,Eastern Time (US & Canada),36.8111,-79.3976,36.644537,-79.302583,36.540822,-79.519301
City of Emporia,VA,051595,Eastern Time (US & Canada),36.6763,-77.559,36.720588,-77.50671600000001,36.671669,-77.5638879
City of Fairfax,VA,051600,Eastern Time (US & Canada),38.8387,-77.2791,38.87169189999999,-77.268624,38.832797,-77.3350519
City of Falls Church,VA,051610,Eastern Time (US & Canada),38.8577,-77.0989,38.8962719,-77.149789,38.8722129,-77.19434
City of Franklin,VA,051620,Eastern Time (US & Canada),36.7199,-77.1038,36.708653,-76.909672,36.647146,-76.9694339
City of Fredericksburg,VA,051630,Eastern Time (US & Canada),38.1882,-77.6525,38.326445,-77.4470879,38.2702449,-77.532686
City of Galax,VA,051640,Eastern Time (US & Canada),36.7304,-80.737,36.695963,-80.877274,36.62533,-80.9500209
City of Hampton,VA,051650,Eastern Time (US & Canada),37.0534,-76.3673,37.112109,-76.2707705,36.9686041,-76.4511699
City of Harrisonburg,VA,051660,Eastern Time (US & Canada),38.5106,-78.8757,38.489258,-78.824253,38.38936289999999,-78.91811190000001
City of Hopewell,VA,051670,Eastern Time (US & Canada),37.1915,-77.2389,37.31738,-77.2527379,37.257874,-77.337412
City of Lexington,VA,051678,Eastern Time (US & Canada),37.8136,-79.4465,37.7951149,-79.414948,37.7651259,-79.461917
City of Lynchburg,VA,051680,Eastern Time (US & Canada),37.2231,-79.1048,37.469304,-79.085244,37.33258,-79.271768
City of Manassas,VA,051683,Eastern Time (US & Canada),38.7054,-77.4819,38.781414,-77.44751,38.707904,-77.5266779
City of Manassas Park,VA,051685,Eastern Time (US & Canada),38.7054,-77.4819,38.7882479,-77.42034,38.7534,-77.478911
City of Martinsville,VA,051690,Eastern Time (US & Canada),36.6828,-79.8736,36.715337,-79.8262589,36.643805,-79.904077
City of Newport News,VA,051700,,37.077,-76.5058,37.220645,-76.3875797,36.9588542,-76.62818829999999
City of Norfolk,VA,051710,Eastern Time (US & Canada),36.8959,-76.3428,36.9694545,-76.1769049,36.820757,-76.3342469
City of Norton,VA,051720,Eastern Time (US & Canada),36.9745,-82.6213,36.959921,-82.5888899,36.9004769,-82.6629339
City of Petersburg,VA,051730,Eastern Time (US & Canada),37.1915,-77.2389,37.244993,-77.33060300000001,37.16457200000001,-77.454954
City of Poquoson,VA,051735,Eastern Time (US & Canada),37.2242,-76.5383,37.17081040000001,-76.2925575,37.1001552,-76.41367
City of Portsmouth,VA,051740,Eastern Time (US & Canada),36.8959,-76.3428,36.924725,-76.2913511,36.786062,-76.420368
City of Radford,VA,051750,Eastern Time (US & Canada),37.0654,-80.7096,37.1510589,-80.506975,37.0896029,-80.596389
City of Richmond,VA,051760,Eastern Time (US & Canada),37.5362,-77.42,37.6027689,-77.3855119,37.446553,-77.601011
City of Roanoke,VA,051770,Eastern Time (US & Canada),37.2714,-80.052,37.3374169,-79.877487,37.211227,-80.037598
City of Salem,VA,051775,Eastern Time (US & Canada),37.2714,-80.052,37.324293,-80.013363,37.252635,-80.1204899
City of Staunton,VA,051790,Eastern Time (US & Canada),38.163,-79.1289,38.1974389,-79.012204,38.1211119,-79.1136169
City of Suffolk,VA,051800,Eastern Time (US & Canada),36.6926,-76.6417,36.9219716,-76.403767,36.5503439,-76.93093600000002
City of Virginia Beach,VA,051810,Eastern Time (US & Canada),36.7494,-76.0571,36.9845433,-75.86758189999999,36.550453,-76.2277488
City of Waynesboro,VA,051820,Eastern Time (US & Canada),38.163,-79.1289,38.09914,-78.8550899,38.03118500000001,-78.9514839
City of Williamsburg,VA,051830,Eastern Time (US & Canada),37.3264,-76.7745,37.3102839,-76.664357,37.247037,-76.742487
City of Winchester,VA,051840,Eastern Time (US & Canada),39.2039,-78.2606,39.204733,-78.1369529,39.13097,-78.2007309
Adams,WA,053001,Pacific Time (US & Canada),47.0108,-119.4918,47.261564,-117.958856,46.735406,-119.369614
Asotin,WA,053003,Pacific Time (US & Canada),46.1967,-117.3899,46.34786889999999,-117.023149,46.3278279,-117.05957
Benton,WA,053005,Pacific Time (US & Canada),46.3373,-119.1824,46.72739600000001,-118.9499514,45.8425769,-119.876879
Chelan,WA,053007,Pacific Time (US & Canada),48.2896,-120.4162,47.870286,-119.936017,47.81836089999999,-120.081542
Clallam,WA,053009,Pacific Time (US & Canada),47.9309,-124.4066,48.40803409999999,-122.9149032,47.866516,-124.7857383
Clark,WA,053011,Pacific Time (US & Canada),45.7396,-122.5253,46.05875210000001,-122.244732,45.543541,-122.795963
Columbia,WA,053013,Pacific Time (US & Canada),46.3118,-118.2123,46.624773,-117.6031131,45.9988869,-118.242462
Cowlitz,WA,053015,Pacific Time (US & Canada),46.5019,-123.4245,46.388048,-122.239706,45.850536,-123.217841
Douglas,WA,053017,Pacific Time (US & Canada),47.6296,-120.2222,48.1496735,-118.9521891,47.220053,-120.318084
Ferry,WA,053019,Pacific Time (US & Canada),48.5329,-118.6987,49.00046589999999,-118.1080725,47.8403679,-118.869939
Franklin,WA,053021,Pacific Time (US & Canada),46.3373,-119.1824,46.7391,-118.198228,46.19813329999999,-119.457921
Garfield,WA,053023,Pacific Time (US & Canada),46.1967,-117.3899,47.0186319,-117.131725,47.000335,-117.152725
Grant,WA,053025,Pacific Time (US & Canada),47.6675,-119.6829,47.962153,-118.9735718,46.625243,-120.042866
Grays Harbor,WA,053027,Pacific Time (US & Canada),47.1902,-124.0272,47.534008,-123.1584301,46.790956,-124.3641039
Island,WA,053029,Pacific Time (US & Canada),48.1131,-122.6404,48.41146089999999,-122.3493416,47.9040153,-122.8452733
Jefferson,WA,053031,Pacific Time (US & Canada),47.9309,-124.4066,48.147413,-122.6093239,47.517609,-124.6351712
King,WA,053033,Pacific Time (US & Canada),47.521,-122.4499,47.780328,-121.065709,47.084457,-122.5283842
Kitsap,WA,053035,Pacific Time (US & Canada),47.4978,-122.967,47.9410727,-122.4702315,47.403206,-123.0228739
Kittitas,WA,053037,Pacific Time (US & Canada),46.7613,-121.0582,46.99615,-120.4121641,46.9673139,-120.428837
Klickitat,WA,053039,Pacific Time (US & Canada),46.7613,-121.0582,45.834057,-121.125267,45.8090229,-121.202376
Lewis,WA,053041,Pacific Time (US & Canada),46.7206,-122.8973,46.7943919,-121.3613219,46.38422689999999,-123.373396
Lincoln,WA,053043,Pacific Time (US & Canada),47.3555,-118.6116,47.9494487,-117.81958,47.260152,-118.979522
Mason,WA,053045,Pacific Time (US & Canada),47.7525,-123.599,47.607386,-122.800066,47.081997,-123.506039
Okanogan,WA,053047,Pacific Time (US & Canada),48.2896,-120.4162,48.3942,-119.5477829,48.349637,-119.608794
Pacific,WA,053049,Pacific Time (US & Canada),46.4855,-123.7975,47.2741059,-122.22951,47.2428699,-122.2715449
Pend Oreille,WA,053051,Pacific Time (US & Canada),48.4082,-117.6152,49.00048289999999,-117.0321069,48.0455599,-117.629512
Pierce,WA,053053,Pacific Time (US & Canada),47.1703,-122.5041,47.4040164,-121.373496,46.727986,-122.8415128
San Juan,WA,053055,Pacific Time (US & Canada),48.5786,-122.9627,48.829733,-122.6934759,48.4129087,-123.2377769
Skagit,WA,053057,Pacific Time (US & Canada),48.4646,-122.3668,48.6578329,-120.685392,48.2955479,-122.7533339
Skamania,WA,053059,Pacific Time (US & Canada),46.0339,-122.5017,46.389235,-121.514764,45.547745,-122.25008
Snohomish,WA,053061,Pacific Time (US & Canada),48.0549,-122.2545,48.2992319,-120.906211,47.775284,-122.4047418
Spokane,WA,053063,Pacific Time (US & Canada),48.4082,-117.6152,47.758489,-117.303844,47.5871919,-117.520456
Stevens,WA,053065,Pacific Time (US & Canada),48.4082,-117.6152,49.00084289999999,-117.4295,47.7960831,-118.3776432
Thurston,WA,053067,Pacific Time (US & Canada),46.7206,-122.8973,47.1867339,-122.2156179,46.76204,-123.202066
Wahkiakum,WA,053069,Pacific Time (US & Canada),46.4855,-123.7975,46.3856259,-123.2131525,46.147534,-123.7279331
Walla Walla,WA,053071,Pacific Time (US & Canada),46.3373,-119.1824,46.089531,-118.252538,46.035979,-118.414914
Whatcom,WA,053073,Pacific Time (US & Canada),48.8588,-122.4772,49.002494,-120.6546761,48.627013,-123.1197506
Whitman,WA,053075,Pacific Time (US & Canada),46.9272,-117.5068,47.260449,-117.039398,46.417046,-118.249389
Yakima,WA,053077,Pacific Time (US & Canada),46.7613,-121.0582,46.6308409,-120.460401,46.55728089999999,-120.635779
Barbour,WV,054001,Eastern Time (US & Canada),39.1329,-80.003,39.30292600000001,-79.80879200000001,38.9472309,-80.2271729
Berkeley,WV,054003,Eastern Time (US & Canada),39.4641,-78.0275,,,,
Boone,WV,054005,Eastern Time (US & Canada),38.0231,-81.7113,38.2309009,-81.453732,37.76331,-81.9803479
Braxton,WV,054007,Eastern Time (US & Canada),38.6998,-80.7193,38.90499,-80.4420909,38.507045,-81.031677
Brooke,WV,054009,Eastern Time (US & Canada),40.2733,-80.5765,40.398966,-80.517892,40.159672,-80.682374
Cabell,WV,054011,Eastern Time (US & Canada),38.4203,-82.2417,38.598783,-82.047128,38.227986,-82.507678
Calhoun,WV,054013,Eastern Time (US & Canada),38.8445,-81.1175,39.0451819,-80.98495,38.611982,-81.279482
Clay,WV,054015,Eastern Time (US & Canada),38.4626,-81.075,38.477336,-81.071164,38.4449429,-81.0986839
Doddridge,WV,054017,Eastern Time (US & Canada),39.2692,-80.707,39.451415,-80.525644,39.090278,-80.9138399
Fayette,WV,054019,Eastern Time (US & Canada),38.0288,-81.0811,38.263514,-80.748757,37.8191209,-81.3808289
Gilmer,WV,054021,Eastern Time (US & Canada),38.9241,-80.8571,39.109401,-80.6057989,38.717898,-81.056714
Grant,WV,054023,Eastern Time (US & Canada),39.2245,-79.2815,39.327847,-78.9798979,38.813339,-79.48717490000001
Greenbrier,WV,054025,Eastern Time (US & Canada),37.9469,-80.4529,38.267334,-79.9598439,37.683858,-80.894183
Hampshire,WV,054027,Eastern Time (US & Canada),39.3171,-78.6142,39.5396949,-78.3389579,39.0886299,-78.9798979
Hancock,WV,054029,Eastern Time (US & Canada),40.5213,-80.5739,40.638801,-80.5176889,40.393667,-80.667957
Hardy,WV,054031,Eastern Time (US & Canada),39.0075,-78.8579,,,,
Harrison,WV,054033,Eastern Time (US & Canada),39.2835,-80.3798,,,,
Jackson,WV,054035,Eastern Time (US & Canada),38.8344,-81.6748,39.0953779,-81.502628,38.55437000000001,-81.910606
Jefferson,WV,054037,Eastern Time (US & Canada),39.3076,-77.8628,39.4995,-77.71898190000002,39.132329,-78.035417
Kanawha,WV,054039,Eastern Time (US & Canada),38.3365,-81.5281,38.626427,-81.194113,37.9672089,-81.9151969
Lewis,WV,054041,Eastern Time (US & Canada),38.9958,-80.5022,39.169035,-80.300259,38.7227559,-80.728877
Lincoln,WV,054043,Eastern Time (US & Canada),38.1753,-82.0705,38.3767799,-81.801464,37.9436399,-82.3063909
Logan,WV,054045,Eastern Time (US & Canada),37.8316,-81.9353,37.863717,-81.966955,37.841709,-81.998965
McDowell,WV,054047,Eastern Time (US & Canada),37.3785,-81.6536,,,,
Marion,WV,054049,Eastern Time (US & Canada),39.51,-80.2434,39.642306,-79.9388759,39.386215,-80.4981629
Marshall,WV,054051,Eastern Time (US & Canada),39.8606,-80.6634,40.033409,-80.518891,39.7208119,-80.87032200000002
Mason,WV,054053,Eastern Time (US & Canada),38.7698,-82.0265,39.026495,-82.021181,39.0075499,-82.04094400000001
Mercer,WV,054055,Eastern Time (US & Canada),37.4055,-81.1114,37.597916,-80.849451,37.234874,-81.362156
Mineral,WV,054057,Eastern Time (US & Canada),39.3868,-79.1158,39.648266,-78.657073,39.2376239,-79.2718429
Mingo,WV,054059,Eastern Time (US & Canada),37.7264,-82.1346,,,,
Monongalia,WV,054061,Eastern Time (US & Canada),39.6303,-80.0465,39.72143,-79.7637699,39.4355879,-80.42224
Monroe,WV,054063,Eastern Time (US & Canada),37.5604,-80.5505,37.731696,-80.220984,37.372363,-80.8584659
Morgan,WV,054065,Eastern Time (US & Canada),39.5604,-78.2578,39.695979,-78.02244800000001,39.391233,-78.468581
Nicholas,WV,054067,Eastern Time (US & Canada),38.2917,-80.7993,38.557649,-80.436514,38.079129,-81.231636
Ohio,WV,054069,Eastern Time (US & Canada),40.0969,-80.6189,40.1861559,-80.518896,40.01641,-80.7392359
Pendleton,WV,054071,Eastern Time (US & Canada),38.7534,-79.4656,38.957509,-79.057253,38.41187600000001,-79.649875
Pleasants,WV,054073,Eastern Time (US & Canada),39.3709,-81.1606,39.4764319,-81.00783600000001,39.2683279,-81.371478
Pocahontas,WV,054075,Eastern Time (US & Canada),38.3318,-80.0077,38.73981089999999,-79.617875,38.03611,-80.3632959
Preston,WV,054077,Eastern Time (US & Canada),39.4693,-79.6681,39.721277,-79.4765649,39.19490589999999,-79.8997409
Putnam,WV,054079,Eastern Time (US & Canada),38.5086,-81.909,38.684134,-81.696348,38.266605,-82.0646369
Raleigh,WV,054081,Eastern Time (US & Canada),37.7714,-81.2486,,,,
Randolph,WV,054083,Eastern Time (US & Canada),38.7747,-79.8758,39.118303,-79.349366,38.3884569,-80.280059
Ritchie,WV,054085,Eastern Time (US & Canada),39.1783,-81.0629,39.389119,-80.8088839,39.007884,-81.329228
Roane,WV,054087,Eastern Time (US & Canada),38.714,-81.3483,38.941645,-81.082635,38.52183,-81.5466309
Summers,WV,054089,Eastern Time (US & Canada),37.6559,-80.8586,,,,
